KRBOX1	chr3	42850975	42984284
CYP8B1	chr3	42897497	42917633
ZNF662	chr3	42947223	42960825
FAM198A	chr3	43020759	43101703
SNRK	chr3	43328004	43466256
SNRK-AS1	chr3	43391136	43393454
ANO10	chr3	43396351	43733086
ABHD5	chr3	43731605	43775863
MIR138-1	chr3	44155704	44155802
TOPAZ1	chr3	44283378	44373590
TCAIM	chr3	44379611	44450943
ZNF445	chr3	44481262	44519162
ZKSCAN7	chr3	44596685	44624975
ZNF660	chr3	44619715	44641186
ZNF197	chr3	44626380	44689963
ZNF35	chr3	44690219	44702283
ZNF502	chr3	44754135	44765323
ZNF501	chr3	44771088	44778575
KIAA1143	chr3	44779153	44803154
KIF15	chr3	44803209	44914868
TMEM42	chr3	44903361	44907162
MIR564	chr3	44903380	44903473
TGM4	chr3	44916100	44956482
ZDHHC3	chr3	44956749	45017677
EXOSC7	chr3	45016733	45077558
CLEC3B	chr3	45043040	45077563
CDCP1	chr3	45123770	45187914
TMEM158	chr3	45265958	45267770
LARS2	chr3	45429998	45590913
LARS2-AS1	chr3	45525466	45551037
LIMD1	chr3	45596886	45727830
LIMD1-AS1	chr3	45720535	45730626
SACM1L	chr3	45730548	45786916
SLC6A20	chr3	45796942	45838027
LZTFL1	chr3	45864808	45957534
CCR9	chr3	45927996	45944667
FYCO1	chr3	45959396	46037316
CXCR6	chr3	45982425	45989845
XCR1	chr3	46058516	46069234
CCR3	chr3	46205096	46308197
CCR1	chr3	46243200	46249887
CCR2	chr3	46395225	46402419
CCR5	chr3	46411633	46417697
CCRL2	chr3	46448654	46454488
LTF	chr3	46477136	46526724
RTP3	chr3	46538981	46542439
LRRC2	chr3	46556913	46621589
TDGF1	chr3	46616045	46668033
ALS2CL	chr3	46710487	46735194
TMIE	chr3	46742823	46752376
PRSS50	chr3	46753605	46854064
PRSS46	chr3	46761073	46777919
PRSS45	chr3	46783582	46854048
PRSS42	chr3	46871032	46875585
MYL3	chr3	46899362	46923659
PTH1R	chr3	46919236	46945287
CCDC12	chr3	46963216	47023500
NBEAL2	chr3	47021173	47051193
NRADDP	chr3	47053032	47054636
SETD2	chr3	47057919	47205457
KIF9-AS1	chr3	47205987	47288091
KIF9	chr3	47269516	47324941
KLHL18	chr3	47324407	47388306
PTPN23	chr3	47422501	47454931
SCAP	chr3	47455203	47518616
ELP6	chr3	47537130	47555251
CSPG5	chr3	47603729	47622282
SMARCC1	chr3	47626762	47823596
DHX30	chr3	47844399	47891685
MIR1226	chr3	47891045	47891119
MAP4	chr3	47892182	48130769
CDC25A	chr3	48198636	48229892
MIR4443	chr3	48238054	48238106
CAMP	chr3	48264837	48266981
ZNF589	chr3	48282590	48340743
NME6	chr3	48334754	48343175
SPINK8	chr3	48348336	48369831
FBXW12	chr3	48413709	48442666
PLXNB1	chr3	48445261	48471594
CCDC51	chr3	48473574	48481866
TMA7	chr3	48481667	48485616
ATRIP	chr3	48488114	48507115
TREX1	chr3	48506445	48509044
SHISA5	chr3	48509197	48542259
PFKFB4	chr3	48555117	48599448
UCN2	chr3	48599160	48601206
COL7A1	chr3	48601506	48632700
MIR711	chr3	48616335	48616410
UQCRC1	chr3	48636435	48648409
TMEM89	chr3	48658192	48659288
SLC26A6	chr3	48663156	48672926
CELSR3	chr3	48673902	48700348
MIR4793	chr3	48681627	48681713
NCKIPSD	chr3	48701364	48723797
IP6K2	chr3	48725436	48777786
PRKAR2A	chr3	48782030	48885279
SLC25A20	chr3	48894369	48936426
ARIH2OS	chr3	48955221	48956818
ARIH2	chr3	48956254	49023815
P4HTM	chr3	49027319	49044587
WDR6	chr3	49044495	49053386
DALRD3	chr3	49052921	49059726
MIR425	chr3	49057581	49057667
NDUFAF3	chr3	49057892	49060928
MIR191	chr3	49058051	49058142
IMPDH2	chr3	49061758	49066841
QRICH1	chr3	49067140	49131796
QARS	chr3	49133365	49142553
USP19	chr3	49145479	49158371
LAMB2	chr3	49158547	49170551
CCDC71	chr3	49199968	49203754
KLHDC8B	chr3	49209044	49213917
CCDC36	chr3	49235861	49295537
C3orf62	chr3	49306035	49315342
MIR4271	chr3	49311553	49311619
USP4	chr3	49315264	49378145
GPX1	chr3	49394609	49396033
RHOA	chr3	49396578	49450431
TCTA	chr3	49449639	49453908
AMT	chr3	49454211	49460186
NICN1	chr3	49460379	49466759
DAG1	chr3	49506146	49573048
BSN-AS2	chr3	49586739	49591799
BSN	chr3	49591922	49708978
APEH	chr3	49711435	49721396
MST1	chr3	49721380	49726934
RNF123	chr3	49726932	49758962
AMIGO3	chr3	49754267	49761349
GMPPB	chr3	49754277	49761384
IP6K1	chr3	49761727	49823975
CDHR4	chr3	49828165	49837268
FAM212A	chr3	49840687	49842463
UBA7	chr3	49842640	49851379
MIR5193	chr3	49843570	49843678
TRAIP	chr3	49866034	49894007
CAMKV	chr3	49895421	49907655
MST1R	chr3	49924435	49941299
MON1A	chr3	49946302	49967606
RBM6	chr3	49977440	50137478
RBM5	chr3	50126341	50156454
SEMA3F	chr3	50192478	50226508
GNAT1	chr3	50229045	50233949
SLC38A3	chr3	50242679	50258411
GNAI2	chr3	50263724	50296787
SEMA3B	chr3	50304990	50314977
IFRD2	chr3	50325163	50330349
HYAL3	chr3	50330262	50336899
NAT6	chr3	50333833	50336852
HYAL1	chr3	50337320	50349812
HYAL2	chr3	50355221	50360337
TUSC2	chr3	50357458	50365682
RASSF1	chr3	50367219	50378411
ZMYND10	chr3	50378541	50384283
NPRL2	chr3	50384761	50388522
CYB561D2	chr3	50388126	50395891
TMEM115	chr3	50392180	50397041
CACNA2D2	chr3	50400233	50541675
C3orf18	chr3	50595462	50608458
HEMK1	chr3	50606583	50622366
CISH	chr3	50643921	50649262
MAPKAPK3	chr3	50648951	50686720
MIR4787	chr3	50712511	50712594
DOCK3	chr3	50712672	51421629
MANF	chr3	51422478	51426828
RBM15B	chr3	51428731	51435330
VPRBP	chr3	51433298	51534010
RAD54L2	chr3	51575160	51702683
TEX264	chr3	51696709	51738339
GRM2	chr3	51741086	51752629
IQCF6	chr3	51812580	51813009
IQCF3	chr3	51851620	51864876
IQCF2	chr3	51895645	51897440
IQCF5	chr3	51907737	51909600
IQCF1	chr3	51928892	51937351
RRP9	chr3	51967446	51975957
PARP3	chr3	51976361	51982883
GPR62	chr3	51989330	51991509
PCBP4	chr3	51991470	52002426
ABHD14B	chr3	52002526	52017425
ABHD14A	chr3	52005442	52015212
ACY1	chr3	52009066	52023213
ABHD14A-ACY1	chr3	52009066	52023199
RPL29	chr3	52027616	52029958
DUSP7	chr3	52082935	52090566
LINC00696	chr3	52097076	52097567
POC1A	chr3	52109269	52188706
ALAS1	chr3	52232102	52248343
TLR9	chr3	52255096	52273183
TWF2	chr3	52262626	52273276
PPM1M	chr3	52279841	52284613
WDR82	chr3	52288437	52322036
MIRLET7G	chr3	52302292	52302379
GLYCTK	chr3	52321105	52329272
MIR135A1	chr3	52328235	52328324
DNAH1	chr3	52350335	52434507
BAP1	chr3	52435029	52444366
PHF7	chr3	52444673	52457657
SEMA3G	chr3	52467069	52479101
TNNC1	chr3	52485118	52488086
NISCH	chr3	52489134	52527087
STAB1	chr3	52529354	52558511
NT5DC2	chr3	52558386	52569070
SMIM4	chr3	52568029	52613253
PBRM1	chr3	52579368	52719933
GNL3	chr3	52715172	52728508
SNORD19B	chr3	52722898	52722977
SNORD19	chr3	52725394	52725469
SNORD69	chr3	52726752	52726828
GLT8D1	chr3	52728505	52740048
SPCS1	chr3	52738971	52742182
NEK4	chr3	52744800	52804965
ITIH1	chr3	52811603	52826078
ITIH3	chr3	52828784	52843025
ITIH4	chr3	52846991	52865495
MUSTN1	chr3	52867130	52869235
TMEM110-MUSTN1	chr3	52867137	52931578
TMEM110	chr3	52870235	52931612
SFMBT1	chr3	52937588	53080766
RFT1	chr3	53122499	53164478
PRKCD	chr3	53190025	53226733
TKT	chr3	53258723	53290068
DCP1A	chr3	53317447	53381654
CACNA1D	chr3	53528683	53847760
CHDH	chr3	53846362	53880417
IL17RB	chr3	53880607	53899827
ACTR8	chr3	53901093	53916229
SELK	chr3	53918437	53926015
CABYRP1	chr3	54081776	54082820
CACNA2D3	chr3	54156574	55108584
ESRG	chr3	54666149	54673884
CACNA2D3-AS1	chr3	54908632	54935282
LRTM1	chr3	54952264	55001115
WNT5A	chr3	55499743	55523973
ERC2	chr3	55542336	56502391
MIR3938	chr3	55886520	55886622
CCDC66	chr3	56591189	56655846
FAM208A	chr3	56654161	56717265
ARHGEF3	chr3	56761446	57113357
ARHGEF3-AS1	chr3	56974068	56994882
SPATA12	chr3	57094469	57109460
IL17RD	chr3	57124010	57204334
HESX1	chr3	57231944	57260549
APPL1	chr3	57261765	57307496
ASB14	chr3	57302375	57326710
DNAH12	chr3	57327727	57530071
PDE12	chr3	57542003	57552571
ARF4	chr3	57557090	57583947
DENND6A	chr3	57611184	57678816
SLMAP	chr3	57741177	57914895
FLNB	chr3	57994127	58157982
DNASE1L3	chr3	58177984	58200424
ABHD6	chr3	58223233	58281420
RPP14	chr3	58303341	58303847
PXK	chr3	58318607	58411748
PDHB	chr3	58413357	58419584
KCTD6	chr3	58477841	58488087
ACOX2	chr3	58490863	58523046
FAM107A	chr3	58549844	58613337
FAM3D	chr3	58619673	58652575
C3orf67	chr3	58703092	59035810
FHIT	chr3	59735036	61237133
NPCDR1	chr3	59957215	59957583
PTPRG	chr3	61547243	62283288
PTPRG-AS1	chr3	62246540	62355005
C3orf14	chr3	62304648	62321888
FEZF2	chr3	62355356	62359999
CADPS	chr3	62384022	62861054
LINC00698	chr3	62936105	63110738
SYNPR	chr3	63213991	63602597
SYNPR-AS1	chr3	63409272	63535727
SNTN	chr3	63638344	63664696
C3orf49	chr3	63805038	63834312
THOC7	chr3	63819546	63849579
ATXN7	chr3	63850233	63989138
PSMD6-AS2	chr3	63989698	63997824
PSMD6	chr3	63996225	64009658
PRICKLE2	chr3	64079543	64431152
PRICKLE2-AS1	chr3	64084949	64086798
PRICKLE2-AS2	chr3	64089146	64091732
PRICKLE2-AS3	chr3	64173220	64186641
ADAMTS9	chr3	64501333	64673676
ADAMTS9-AS2	chr3	64670585	64997143
MAGI1	chr3	65339200	66024509
MAGI1-AS1	chr3	65879491	65910972
SLC25A26	chr3	66119285	66438540
LRIG1	chr3	66429221	66551687
KBTBD8	chr3	67048727	67061634
SUCLG2	chr3	67410884	67705038
FAM19A1	chr3	68053359	68594776
FAM19A4	chr3	68780917	68981761
EOGT	chr3	69024365	69063112
TMF1	chr3	69068978	69101484
MIR3136	chr3	69098109	69098186
UBA3	chr3	69103881	69129559
ARL6IP5	chr3	69134095	69155217
LMOD3	chr3	69156023	69172183
FRMD4B	chr3	69219141	69591734
MITF	chr3	69788586	70017488
FOXP1	chr3	71003844	71633140
MIR1284	chr3	71591121	71591240
EIF4E3	chr3	71724567	71803924
GPR27	chr3	71803201	71805647
PROK2	chr3	71820807	71834357
RYBP	chr3	72420976	72496069
SHQ1	chr3	72798428	72911065
GXYLT2	chr3	72937224	73047289
PPP4R2	chr3	73045936	73118350
EBLN2	chr3	73110810	73112488
PDZRN3	chr3	73431584	73674091
CNTN3	chr3	74311719	74570291
FAM86DP	chr3	75470703	75484261
MIR1324	chr3	75679914	75680009
FRG2C	chr3	75713481	75716371
ZNF717	chr3	75758794	75834734
MIR4273	chr3	75787431	75787514
ROBO2	chr3	75955846	77699115
ROBO1	chr3	78646390	79816965
GBE1	chr3	81538850	81811312
CADM2	chr3	85008132	86123579
MIR5688	chr3	85434860	85434942
CADM2-AS2	chr3	85849137	85877200
PRKRIRP2	chr3	86061711	86064270
VGLL3	chr3	86987119	87040269
MIR4795	chr3	87275339	87275427
CHMP2B	chr3	87276421	87304698
POU1F1	chr3	87308554	87325737
HTR1F	chr3	88039846	88042919
CGGBP1	chr3	88101094	88199035
ZNF654	chr3	88188254	88193815
C3orf38	chr3	88198893	88217879
EPHA3	chr3	89156674	89531284
PROS1	chr3	93591881	93692910
ARL13B	chr3	93698983	93774512
STX19	chr3	93733213	93747454
DHFRL1	chr3	93766680	93782233
NSUN3	chr3	93781760	93847389
HNRNPKP4	chr3	96068398	96069783
EPHA6	chr3	96533425	97471304
ARL6	chr3	97483365	97519953
CRYBG3	chr3	97595819	97663810
MINA	chr3	97660662	97691301
GABRR3	chr3	97705517	97754148
OR5AC2	chr3	97806017	97806946
OR5H1	chr3	97851542	97852483
OR5H14	chr3	97868170	97869249
OR5H15	chr3	97887544	97888485
OR5H6	chr3	97983088	97984200
OR5H2	chr3	98001732	98002676
OR5K4	chr3	98072698	98073663
OR5K3	chr3	98109510	98110475
OR5K1	chr3	98188324	98189420
OR5K2	chr3	98216448	98217496
CLDND1	chr3	98216756	98241910
CPOX	chr3	98239976	98312567
GPR15	chr3	98250743	98251960
ST3GAL6-AS1	chr3	98433174	98451495
ST3GAL6	chr3	98451080	98540045
DCBLD2	chr3	98514785	98620533
COL8A1	chr3	99357319	99518070
CMSS1	chr3	99536678	99897447
FILIP1L	chr3	99548985	99833357
MIR3921	chr3	99683158	99683242
TMEM30C	chr3	99904531	99913035
SNORD61	chr3	99940365	99940436
TBC1D23	chr3	99979844	100044095
NIT2	chr3	100053545	100075710
TOMM70A	chr3	100082275	100120242
LNP1	chr3	100120037	100175163
TMEM45A	chr3	100211463	100296288
GPR128	chr3	100328433	100414323
GMFBP1	chr3	100383894	100384320
TFG	chr3	100428205	100467810
ABI3BP	chr3	100468000	100712359
IMPG2	chr3	100941390	101039404
SENP7	chr3	101043049	101232085
FAM172BP	chr3	101237711	101242731
TRMT10C	chr3	101280706	101285290
PCNP	chr3	101292939	101313281
ZBTB11	chr3	101367733	101396339
RPL24	chr3	101399935	101405626
PDCL3P4	chr3	101431316	101432035
CEP97	chr3	101442769	101489406
NXPE3	chr3	101498046	101547073
NFKBIZ	chr3	101546835	101579866
ZPLD1	chr3	101818088	102198685
ALCAM	chr3	105085753	105295744
CBLB	chr3	105374305	105588396
CCDC54	chr3	107096188	107097481
BBX	chr3	107241783	107530171
LINC00635	chr3	107559075	107600847
LINC00636	chr3	107602095	107647754
CD47	chr3	107762145	107809872
IFT57	chr3	107879659	107941417
HHLA2	chr3	108015376	108097132
MYH15	chr3	108099216	108248169
KIAA1524	chr3	108268716	108308491
DZIP3	chr3	108308529	108413693
RETNLB	chr3	108462271	108476231
TRAT1	chr3	108541545	108573852
GUCA1C	chr3	108626639	108672742
MORC1	chr3	108677086	108836989
LINC00488	chr3	108897012	108904104
DPPA2	chr3	109012635	109035364
DPPA4	chr3	109044988	109056419
PVRL3-AS1	chr3	110612555	110790400
PVRL3	chr3	110788918	110994410
CD96	chr3	111011566	111384597
ZBED2	chr3	111311747	111314290
PLCXD2	chr3	111393523	111565294
PHLDB2	chr3	111451344	111695364
ABHD10	chr3	111697857	111712210
TAGLN3	chr3	111717511	111732734
TMPRSS7	chr3	111753690	111800116
C3orf52	chr3	111805182	111849851
MIR567	chr3	111831648	111831745
GCSAM	chr3	111839688	111852152
SLC9C1	chr3	111859734	112013105
CD200	chr3	112051194	112081659
BTLA	chr3	112182815	112218408
ATG3	chr3	112251356	112280893
SLC35A5	chr3	112280556	112304424
CCDC80	chr3	112323407	112368377
CD200R1L	chr3	112534556	112565703
CD200R1	chr3	112640056	112693969
GTPBP8	chr3	112709765	112733907
C3orf17	chr3	112721287	112738708
BOC	chr3	112929850	113006303
WDR52	chr3	113005777	113160457
WDR52-AS1	chr3	113122838	113152839
SPICE1	chr3	113161565	113234034
SIDT1	chr3	113251143	113348425
MIR4446	chr3	113313723	113313789
KIAA2018	chr3	113367232	113415493
NAA50	chr3	113435307	113465147
ATP6V1A	chr3	113465866	113530903
GRAMD1C	chr3	113547029	113666021
ZDHHC23	chr3	113666748	113684248
KIAA1407	chr3	113682984	113775460
QTRTD1	chr3	113724680	113807269
DRD3	chr3	113847499	113918254
ZNF80	chr3	113953483	113956425
TIGIT	chr3	113995760	114029135
MIR568	chr3	114035322	114035416
ZBTB20	chr3	114056941	114866118
ZBTB20-AS1	chr3	114070658	114107825
MIR4796	chr3	114462292	114462372
GAP43	chr3	115342171	115440337
LSAMP	chr3	115521235	117716095
TUSC7	chr3	116428082	116442428
IGSF11	chr3	118619404	118864915
IGSF11-AS1	chr3	118661920	118667088
C3orf30	chr3	118864997	118878889
UPK1B	chr3	118892364	118924000
B4GALT4	chr3	118930579	118959950
ARHGAP31	chr3	119013220	119139561
TMEM39A	chr3	119148347	119187677
POGLUT1	chr3	119187785	119213555
TIMMDC1	chr3	119217379	119243937
CD80	chr3	119243140	119278449
ADPRH	chr3	119298115	119308792
PLA1A	chr3	119316689	119348658
POPDC2	chr3	119355304	119384171
COX17	chr3	119373360	119396301
MAATS1	chr3	119421869	119485949
NR1I2	chr3	119499331	119537332
GSK3B	chr3	119540170	119813264
GPR156	chr3	119883492	120003941
LRRC58	chr3	120043356	120068186
FSTL1	chr3	120111140	120170100
NDUFB4	chr3	120315156	120321347
HGD	chr3	120347020	120401418
RABL3	chr3	120405528	120461840
GTF2E1	chr3	120461484	120501916
STXBP5L	chr3	120626919	121143608
POLQ	chr3	121150278	121264853
ARGFX	chr3	121289551	121305481
FBXO40	chr3	121311966	121349139
HCLS1	chr3	121350246	121379774
GOLGB1	chr3	121382046	121468602
IQCB1	chr3	121488610	121553926
EAF2	chr3	121554030	121605373
SLC15A2	chr3	121612936	121662949
ILDR1	chr3	121706170	121741051
CD86	chr3	121774213	121839983
CASR	chr3	121902530	122005342
CSTA	chr3	122044091	122060819
CCDC58	chr3	122078438	122102078
FAM162A	chr3	122103023	122131181
WDR5B	chr3	122130715	122134882
KPNA1	chr3	122140796	122233792
PARP9	chr3	122246771	122283424
DTX3L	chr3	122283085	122294050
PARP15	chr3	122296449	122357894
PARP14	chr3	122399465	122449687
HSPBAP1	chr3	122458846	122512671
DIRC2	chr3	122513642	122599986
SEMA5B	chr3	122628041	122747452
PDIA5	chr3	122785909	122944074
SEC22A	chr3	122920774	122992977
ADCY5	chr3	123001143	123168605
PTPLB	chr3	123209667	123304032
MYLK-AS1	chr3	123304389	123363415
MYLK	chr3	123328896	123603178
CCDC14	chr3	123616152	123680564
ROPN1	chr3	123687368	123711025
KALRN	chr3	123798870	124445172
MIR5002	chr3	123851776	123851872
UMPS	chr3	124449213	124464040
ITGB5	chr3	124480795	124620265
MUC13	chr3	124624289	124672663
HEG1	chr3	124684554	124774802
SLC12A8	chr3	124801480	124998021
MIR5092	chr3	124870309	124870396
ZNF148	chr3	124944405	125094198
SNX4	chr3	125165495	125239041
OSBPL11	chr3	125247702	125313934
MIR548I1	chr3	125509247	125509395
FAM86JP	chr3	125635463	125648867
ALG1L	chr3	125648118	125655882
ROPN1B	chr3	125687987	125702297
SLC41A3	chr3	125725198	125820404
ALDH1L1	chr3	125822412	125916837
ALDH1L1-AS1	chr3	125822483	125826912
ALDH1L1-AS2	chr3	125898908	125929012
KLF15	chr3	126061478	126076285
CCDC37	chr3	126113782	126155399
ZXDC	chr3	126156444	126194762
UROC1	chr3	126200124	126236616
CHST13	chr3	126243126	126262134
C3orf22	chr3	126245842	126277808
TXNRD3	chr3	126290622	126373998
TXNRD3NB	chr3	126290625	126327398
NUP210P1	chr3	126379452	126390782
CHCHD6	chr3	126423063	126679249
PLXNA1	chr3	126707437	126756235
TPRA1	chr3	127291912	127317094
MCM2	chr3	127317066	127341276
PODXL2	chr3	127348024	127391652
ABTB1	chr3	127391778	127399768
MGLL	chr3	127407909	127542051
KBTBD12	chr3	127634075	127706514
SEC61A1	chr3	127770484	127790526
RUVBL1	chr3	127783621	127872757
EEFSEC	chr3	127872297	128127485
DNAJB8	chr3	128181282	128186091
DNAJB8-AS1	chr3	128182437	128191160
GATA2	chr3	128198270	128212028
C3orf27	chr3	128290843	128294929
RPN1	chr3	128338817	128399918
RAB7A	chr3	128444965	128533639
ACAD9	chr3	128598439	128634910
KIAA1257	chr3	128628709	128721533
EFCC1	chr3	128720472	128759585
GP9	chr3	128779610	128781249
RAB43	chr3	128806412	128841644
ISY1-RAB43	chr3	128806418	128879879
ISY1	chr3	128846258	128880136
CNBP	chr3	128888327	128902765
COPG1	chr3	128968449	128996614
H1FX	chr3	129033615	129035120
H1FX-AS1	chr3	129034235	129045068
RPL32P3	chr3	129101765	129118498
SNORA7B	chr3	129116053	129116191
EFCAB12	chr3	129120164	129147494
MBD4	chr3	129149787	129158878
IFT122	chr3	129158968	129239198
RHO	chr3	129247483	129254012
H1FOO	chr3	129262057	129270310
PLXND1	chr3	129274018	129325661
TMCC1	chr3	129366635	129612419
TRH	chr3	129693148	129696781
ALG1L2	chr3	129800674	129832070
FAM86HP	chr3	129817935	129830315
COL6A4P2	chr3	129931666	129992649
COL6A5	chr3	130064359	130203688
COL6A6	chr3	130279178	130396999
PIK3R4	chr3	130397779	130465673
ATP2C1	chr3	130569439	130735556
ASTE1	chr3	130732719	130746493
NEK11	chr3	130745694	131069309
NUDT16	chr3	131100515	131107674
MRPL3	chr3	131181056	131221827
CPNE4	chr3	131252399	132004254
MIR5704	chr3	131704699	131704775
ACPP	chr3	132036211	132087142
DNAJC13	chr3	132136370	132257876
ACAD11	chr3	132276982	132379567
NPHP3	chr3	132276986	132441303
UBA5	chr3	132373290	132396941
NPHP3-AS1	chr3	132440594	132593067
TMEM108	chr3	132757235	133116636
BFSP2	chr3	133118839	133194066
CDV3	chr3	133292574	133309105
TOPBP1	chr3	133317019	133380737
RNA5SP140	chr3	133428920	133429011
TF	chr3	133464800	133497850
SRPRB	chr3	133502877	133544616
RAB6B	chr3	133543083	133614680
C3orf36	chr3	133646992	133648656
SLCO2A1	chr3	133651540	133771028
RYK	chr3	133784147	133969689
AMOTL2	chr3	134074716	134094321
MIR4788	chr3	134156669	134156748
ANAPC13	chr3	134196548	134205558
CEP63	chr3	134204585	134293859
EPHB1	chr3	134316643	134979309
KY	chr3	134321980	134370478
PPP2R3A	chr3	135684515	135866733
MSL2	chr3	135867764	135916083
PCCB	chr3	135969148	136056738
STAG1	chr3	136055077	136471220
SLC35G2	chr3	136537489	136574734
NCK1	chr3	136581050	136668665
IL20RB	chr3	136665072	136729927
SOX14	chr3	137483579	137484396
CLDN18	chr3	137717577	137752494
DZIP1L	chr3	137780832	137834660
A4GNT	chr3	137842560	137851229
DBR1	chr3	137879854	137893791
ARMC8	chr3	137906109	138017231
NME9	chr3	137980279	138048728
MRAS	chr3	138066539	138124375
ESYT3	chr3	138153428	138200528
CEP70	chr3	138213186	138313380
FAIM	chr3	138327448	138352218
PIK3CB	chr3	138372860	138553780
FOXL2	chr3	138663066	138665982
C3orf72	chr3	138666076	138672293
PRR23A	chr3	138722804	138725110
MRPS22	chr3	138724648	139076065
PRR23B	chr3	138737873	138739768
PRR23C	chr3	138760944	138763734
BPESC1	chr3	138823027	138844009
COPB2	chr3	139074442	139108574
RBP2	chr3	139171726	139199589
RBP1	chr3	139236276	139258671
NMNAT3	chr3	139279022	139396859
CLSTN2	chr3	139654027	140296239
TRIM42	chr3	140396881	140419992
SLC25A36	chr3	140660672	140698775
SPSB4	chr3	140770244	140867453
ACPL2	chr3	140947568	141013748
ZBTB38	chr3	141043055	141168634
RASA2	chr3	141205889	141334184
YWHAQP6	chr3	141319118	141319421
RNF7	chr3	141457046	141466402
GRK7	chr3	141496990	141537332
ATP1B3	chr3	141594966	141645356
TFDP2	chr3	141663277	141868386
GK5	chr3	141882414	141944449
XRN1	chr3	142025449	142166904
ATR	chr3	142168077	142297668
PLS1	chr3	142315229	142432506
TRPC1	chr3	142442916	142526730
PCOLCE2	chr3	142534764	142608045
PAQR9	chr3	142668006	142682178
U2SURP	chr3	142683339	142779567
CHST2	chr3	142838173	142841800
SLC9A9	chr3	142984064	143567373
SLC9A9-AS1	chr3	143061088	143065913
C3orf58	chr3	143690640	143767561
PLOD2	chr3	145787227	145881440
PLSCR4	chr3	145910126	145968966
PLSCR2	chr3	146109208	146213778
PLSCR1	chr3	146232967	146262651
PLSCR5	chr3	146294342	146324003
ZIC4	chr3	147103833	147124647
ZIC1	chr3	147111209	147228080
AGTR1	chr3	148415571	148460795
CPB1	chr3	148508889	148577974
CPA3	chr3	148583043	148614983
GYG1	chr3	148709128	148745419
HLTF	chr3	148747914	148804341
HLTF-AS1	chr3	148804119	148820610
HPS3	chr3	148847371	148891519
CP	chr3	148880197	148939842
TM4SF18	chr3	149036285	149052201
TM4SF1	chr3	149086809	149095652
TM4SF4	chr3	149191761	149221068
WWTR1	chr3	149235022	149454501
WWTR1-AS1	chr3	149374807	149379151
COMMD2	chr3	149456257	149470286
ANKUB1	chr3	149478892	149686172
RNF13	chr3	149530495	149679926
PFN2	chr3	149682691	149768575
TSC22D2	chr3	150126122	150184218
SERP1	chr3	150259781	150321015
EIF2A	chr3	150264465	150302029
SELT	chr3	150320662	150348222
FAM194A	chr3	150377672	150421758
SIAH2	chr3	150458914	150481264
CLRN1-AS1	chr3	150570271	150798513
CLRN1	chr3	150643950	150690786
MED12L	chr3	150803484	151154860
GPR171	chr3	150915619	150920988
P2RY14	chr3	150929905	150996255
GPR87	chr3	151011891	151034740
P2RY13	chr3	151044100	151047336
P2RY12	chr3	151055168	151102600
IGSF10	chr3	151143172	151176497
MIR5186	chr3	151283664	151283783
AADACL2	chr3	151451704	151479127
AADAC	chr3	151531825	151546276
SUCNR1	chr3	151591431	151602405
MBNL1	chr3	151961617	152183569
MBNL1-AS1	chr3	151980405	151987344
TMEM14E	chr3	152057484	152058779
P2RY1	chr3	152552736	152555841
RAP2B	chr3	152880029	152886265
C3orf79	chr3	153202284	153220486
ARHGEF26-AS1	chr3	153742190	153839121
ARHGEF26	chr3	153838792	153975616
DHX36	chr3	153990335	154042286
GPR149	chr3	154055461	154147504
MME	chr3	154741913	154901497
PLCH1	chr3	155093369	155462856
C3orf33	chr3	155480401	155524140
SLC33A1	chr3	155538813	155572218
GMPS	chr3	155588325	155661815
KCNAB1	chr3	155755490	156256545
KCNAB1-AS2	chr3	155933349	155945672
KCNAB1-AS1	chr3	156158946	156164694
SSR3	chr3	156257929	156272973
TIPARP-AS1	chr3	156389651	156392167
TIPARP	chr3	156391024	156424559
PA2G4P4	chr3	156527340	156528521
LEKR1	chr3	156543270	156763918
CCNL1	chr3	156864297	156878549
VEPH1	chr3	156977531	157251408
PTX3	chr3	157154578	157161417
C3orf55	chr3	157261035	157395538
SHOX2	chr3	157814948	157824292
RSRC1	chr3	157823644	158263519
MLF1	chr3	158288952	158325041
GFM1	chr3	158362067	158410364
LXN	chr3	158363611	158390482
RARRES1	chr3	158414681	158450485
MFSD1	chr3	158449987	158547508
IQCJ-SCHIP1	chr3	158680024	159615155
IQCJ	chr3	158680717	158984096
MIR3919	chr3	159000435	159000523
SCHIP1	chr3	159557650	159615149
IL12A	chr3	159706537	159713806
C3orf80	chr3	159943423	159945999
IFT80	chr3	159974774	160117668
SMC4	chr3	160117062	160152750
MIR15B	chr3	160122376	160122473
MIR16-2	chr3	160122533	160122613
TRIM59	chr3	160150233	160203561
KPNA4	chr3	160212783	160283376
SCARNA7	chr3	160232695	160233024
ARL14	chr3	160394948	160396233
PPM1L	chr3	160473390	160796695
B3GALNT1	chr3	160801671	160823172
NMD3	chr3	160822484	160971320
SPTSSB	chr3	161062580	161090668
OTOL1	chr3	161214596	161221730
CT64	chr3	162845711	163079351
SI	chr3	164696686	164796283
SLITRK3	chr3	164904508	164914897
BCHE	chr3	165490692	165555260
ZBBX	chr3	166958075	167099134
SERPINI2	chr3	167159577	167196792
WDR49	chr3	167196472	167371771
PDCD10	chr3	167401086	167452727
SERPINI1	chr3	167453031	167543356
GOLIM4	chr3	167726465	167813763
EGFEM1P	chr3	167967310	168548387
MIR551B	chr3	168269642	168269737
MECOM	chr3	168801287	169381406
